   26400    1.54072   -1.22098    0.31974    2.21110e-02
   26500    1.48748   -1.18703    0.30045    4.58371e-02
   26600    1.46694   -1.17844    0.28850    5.61947e-02
   26700    1.46647   -1.16459    0.30188    7.99423e-02
   26800    1.50901   -1.19774    0.31127    4.82190e-02
   26900    1.51414   -1.19074    0.32340    3.58071e-02
   27000    1.48374   -1.16373    0.32002    6.14922e-02
   27100    1.55433   -1.23733    0.31701    5.06209e-02
   27200    1.52648   -1.22183    0.30465    8.80181e-02
   27300    1.47121   -1.21319    0.25802    1.16046e-01
   27400    1.54283   -1.28609    0.25674    6.23082e-02
   27500    1.46745   -1.23628    0.23118    6.64385e-02
   27600    1.48130   -1.20805    0.27325    4.40300e-02
   27700    1.47955   -1.20570    0.27385    1.92127e-02
   27800    1.47889   -1.16187    0.31702    4.83127e-02
   27900    1.45413   -1.13092    0.32321    6.94189e-02
   28000    1.53849   -1.18399    0.35450    2.56584e-02
   28100    1.53588   -1.18266    0.35322    3.26759e-02
   28200    1.51972   -1.19539    0.32432    3.84337e-02
   28300    1.47881   -1.18595    0.29286    5.94646e-02
   28400    1.55499   -1.24163    0.31336    4.23261e-02
   28500    1.49304   -1.20284    0.29020    6.43290e-02
   28600    1.48351   -1.19449    0.28903    5.68984e-02
   28700    1.50138   -1.20460    0.29678    5.61545e-02
   28800    1.49123   -1.17288    0.31835    5.63547e-02
   28900    1.40050   -1.10762    0.29289    9.01499e-02
   29000    1.52298   -1.19438    0.32860    3.07301e-02
   29100    1.52803   -1.19335    0.33469    7.44359e-02
   29200    1.47455   -1.19061    0.28393    1.20505e-01
   29300    1.59802   -1.27701    0.32101    6.52838e-02
   29400    1.48613   -1.24431    0.24182    6.52682e-02
   29500    1.48103   -1.21514    0.26589    5.82868e-02
   29600    1.47823   -1.21597    0.26226    3.57657e-02
   29700    1.45993   -1.14639    0.31354    7.15216e-02
   29800    1.46500   -1.16661    0.29839    3.05483e-02
   29900    1.54751   -1.22075    0.32676    3.73454e-04
   30000    1.52656   -1.21253    0.31403    5.41680e-02
   30100    1.52037   -1.22957    0.29080    8.20199e-02
   30200    1.58903   -1.29691    0.29212    5.11640e-02
   30300    1.50682   -1.26111    0.24571    6.81192e-02
   30400    1.51280   -1.26493    0.24787    5.10037e-02
   30500    1.44242   -1.23313    0.20929    7.90383e-02
   30600    1.55340   -1.33724    0.21616    1.55020e-02
   30700    1.51127   -1.29838    0.21289    3.85331e-02
   30800    1.47930   -1.24952    0.22978    7.05249e-02
   30900    1.49916   -1.30621    0.19295    3.31672e-02
   31000    1.53695   -1.31143    0.22552    4.26162e-02
   31100    1.45679   -1.28358    0.17321    6.91252e-02
   31200    1.52723   -1.33093    0.19630    4.70149e-02
   31300    1.56339   -1.38861    0.17478    1.02016e-02
   31400    1.52957   -1.39293    0.13664    3.95992e-02
   31500    1.52609   -1.41861    0.10747    6.44210e-02
   31600    1.48268   -1.40078    0.08190    7.29501e-02
   31700    1.50817   -1.37352    0.13465    7.33440e-02
   31800    1.49531   -1.39223    0.10308    3.10286e-02
   31900    1.50285   -1.40701    0.09584   -3.07610e-03
   32000    1.49203   -1.37435    0.11769    1.08011e-02
   32100    1.51148   -1.37296    0.13852    3.01239e-02
   32200    1.51708   -1.42224    0.09484    3.24857e-02
   32300    1.58939   -1.47817    0.11122    2.61887e-02
   32400    1.54120   -1.46575    0.07545    4.61563e-02
   32500    1.49583   -1.43793    0.05790    6.86073e-02
   32600    1.47005   -1.43413    0.03593    4.19717e-02
   32700    1.57283   -1.48950    0.08333   -3.20262e-02
   32800    1.46328   -1.44256    0.02072    9.54622e-03
   32900    1.47302   -1.41488    0.05814    4.26408e-02
   33000    1.53176   -1.43077    0.10099    3.70220e-02
   33100    1.48231   -1.41675    0.06555    3.36898e-02
   33200    1.58295   -1.49256    0.09039    1.57661e-03
   33300    1.52027   -1.48761    0.03266    3.59463e-02
   33400    1.50722   -1.45799    0.04923    6.28559e-02
   33500    1.53432   -1.51906    0.01526    2.52301e-02
   33600    1.43890   -1.44702   -0.00812    7.97825e-02
   33700    1.52730   -1.48061    0.04669    3.84012e-02
   33800    1.50047   -1.47960    0.02088    4.80429e-02
   33900    1.45822   -1.43586    0.02237    6.92970e-02
