 5.50000  0.91465  0.70867  0.86426
 5.60000  1.00910  0.77557  0.87290
 5.70000  1.09439  0.83471  0.88163
 5.80000  1.16960  0.88552  0.89045
 5.90000  1.23386  0.92748  0.89935
 6.00000  1.28642  0.96017  0.90835
 6.10000  1.32665  0.98327  0.91743
 6.20000  1.35401  0.99654  0.92661
 6.30000  1.36811  0.99986  0.93587
 6.40000  1.36866  0.99318  0.94523
 6.50000  1.35554  0.97659  0.95468
 6.60000  1.32872  0.95023  0.96423
 6.70000  1.28836  0.91438  0.97387
 6.80000  1.23470  0.86940  0.98361
 6.90000  1.16816  0.81573  0.99345
 7.00000  1.08928  0.75390  1.00338
 7.10000  0.99871  0.68455  1.01342
 7.20000  0.89725  0.60835  1.02355
 7.30000  0.78580  0.52608  1.03379
 7.40000  0.66538  0.43855  1.04412
 7.50000  0.53711  0.34664  1.05456
 7.60000  0.40218  0.25126  1.06511
 7.70000  0.26187  0.15337  1.07576
 7.80000  0.11755  0.05396  1.08652
 7.90000 -0.02939 -0.04600  1.09738
 8.00000 -0.17751 -0.14550  1.10836
 8.10000 -0.32534 -0.24354  1.11944
 8.20000 -0.47139 -0.33915  1.13064
 8.30000 -0.61418 -0.43138  1.14194
 8.40000 -0.75226 -0.51929  1.15336
 8.50000 -0.88420 -0.60201  1.16489
 8.60000 -1.00862 -0.67872  1.17654
 8.70000 -1.12420 -0.74865  1.18831
 8.80000 -1.22969 -0.81109  1.20019
 8.90000 -1.32393 -0.86544  1.21219
 9.00000 -1.40588 -0.91113  1.22432
 9.10000 -1.47460 -0.94772  1.23656
 9.20000 -1.52925 -0.97484  1.24893
 9.30000 -1.56915 -0.99223  1.26141
 9.40000 -1.59377 -0.99969  1.27403
 9.50000 -1.60269 -0.99717  1.28677
 9.60000 -1.59567 -0.98469  1.29964
 9.70000 -1.57263 -0.96236  1.31263
 9.80000 -1.53363 -0.93043  1.32576
 9.90000 -1.47891 -0.88919  1.33902
10.00000 -1.40885 -0.83907  1.35241
10.10000 -1.32400 -0.78057  1.36593
10.20000 -1.22506 -0.71427  1.37959
10.30000 -1.11288 -0.64083  1.39339
10.40000 -0.98845 -0.56098  1.40732
10.50000 -0.85289 -0.47554  1.42139
10.60000 -0.70745 -0.38534  1.43561
10.70000 -0.55348 -0.29129  1.44996
10.80000 -0.39243 -0.19433  1.46446
10.90000 -0.22585 -0.09543  1.47911
11.00000 -0.05534  0.00443  1.49390
11.10000  0.11742  0.10424  1.50884
11.20000  0.29074  0.20300  1.52393
11.30000  0.46288  0.29975  1.53917
11.40000  0.63212  0.39349  1.55456
11.50000  0.79672  0.48330  1.57010
11.60000  0.95501  0.56829  1.58580
11.70000  1.10533  0.64760  1.60166
11.80000  1.24610  0.72043  1.61768
11.90000  1.37581  0.78607  1.63385
12.00000  1.49307  0.84385  1.65019
12.10000  1.59656  0.89321  1.66670
12.20000  1.68513  0.93363  1.68336
12.30000  1.75773  0.96473  1.70020
12.40000  1.81348  0.98619  1.71720
12.50000  1.85165  0.99780  1.73437
12.60000  1.87168  0.99943  1.75171
12.70000  1.87320  0.99108  1.76923
12.80000  1.85601  0.97283  1.78692
12.90000  1.82008  0.94486  1.80479
13.00000  1.76559  0.90745  1.82284
13.10000  1.69290  0.86097  1.84107
13.20000  1.60255  0.80588  1.85948
13.30000  1.49528  0.74275  1.87807
13.40000  1.37198  0.67219  1.89685
13.50000  1.23372  0.59492  1.91582
13.60000  1.08175  0.51170  1.93498
13.70000  0.91744  0.42337  1.95433
13.80000  0.74231  0.33081  1.97387
13.90000  0.55801  0.23495  1.99361
14.00000  0.36629  0.13674  2.01355
14.10000  0.16898  0.03716  2.03369
14.20000 -0.03199 -0.06279  2.05402
14.30000 -0.23464 -0.16211  2.07456
14.40000 -0.43698 -0.25982  2.09531
14.50000 -0.63697 -0.35492  2.11626
14.60000 -0.83259 -0.44648  2.13742
14.70000 -1.02185 -0.53358  2.15880
14.80000 -1.20277 -0.61535  2.18039
14.90000 -1.37348 -0.69097  2.20219
15.00000 -1.53216 -0.75969  2.22421
15.10000 -1.67711 -0.82081  2.24645
15.20000 -1.80673 -0.87374  2.26892
15.30000 -1.91958 -0.91793  2.29161
15.40000 -2.01437 -0.95295  2.31452
15.50000 -2.08996 -0.97845  2.33767
15.60000 -2.14540 -0.99418  2.36105
15.70000 -2.17995 -0.99997  2.38466
15.80000 -2.19304 -0.99577  2.40850
15.90000 -2.18433 -0.98162  2.43259
16.00000 -2.15369 -0.95766  2.45691
16.10000 -2.10121 -0.92413  2.48148
16.20000 -2.02720 -0.88137  2.50630
16.30000 -1.93217 -0.82981  2.53136
16.40000 -1.81686 -0.76995  2.55667
16.50000 -1.68224 -0.70240  2.58224
16.60000 -1.52945 -0.62783  2.60806
16.70000 -1.35983 -0.54699  2.63414
16.80000 -1.17492 -0.46068  2.66048
16.90000 -0.97642 -0.36977  2.68709
17.00000 -0.76616 -0.27516  2.71396
17.10000 -0.54614 -0.17781  2.74110
17.20000 -0.31845 -0.07868  2.76851
17.30000 -0.08531  0.02124  2.79620
17.40000  0.15102  0.12094  2.82416
17.50000  0.38820  0.21944  2.85240
17.60000  0.62387  0.31574  2.88092
17.70000  0.85566  0.40889  2.90973
17.80000  1.08121  0.49796  2.93883
17.90000  1.29820  0.58204  2.96822
18.00000  1.50439  0.66032  2.99790
18.10000  1.69759  0.73199  3.02788
18.20000  1.87574  0.79635  3.05816
18.30000  2.03692  0.85276  3.08874
18.40000  2.17935  0.90064  3.11963
18.50000  2.30140  0.93952  3.15082
18.60000  2.40166  0.96902  3.18233
18.70000  2.47891  0.98884  3.21416
18.80000  2.53214  0.99877  3.24630
18.90000  2.56058  0.99873  3.27876
19.00000  2.56369  0.98870  3.31155
19.10000  2.54121  0.96880  3.34466
19.20000  2.49308  0.93922  3.37811
19.30000  2.41955  0.90025  3.41189
19.40000  2.32108  0.85229  3.44601
19.50000  2.19842  0.79581  3.48047
19.60000  2.05255  0.73139  3.51527
19.70000  1.88469  0.65965  3.55043
19.80000  1.69631  0.58132  3.58593
19.90000  1.48908  0.49719  3.62179
20.00000  1.26489  0.40808  3.65801
